sim_id,n,K_true,selected_K,correct,over_selected,under_selected,computation_time,bic_K1,bic_K2,bic_K3,bic_K4,bic_K5
16,1000,3,2,0,0,1,9.362725257873535,25881.49435537438,25202.65293435457,25220.478783147944,25320.42350491893,25428.59758602565
17,1000,3,3,1,0,0,7.615944862365723,26206.2279999674,25520.196642942698,24885.55206573555,24984.361103057796,25078.166525843295
18,1000,3,3,1,0,0,8.26900315284729,25988.38740442966,25558.591287390358,25318.540004413484,25415.029269171442,25519.136199880402
19,1000,3,3,1,0,0,8.37897801399231,25593.222118779835,25248.644210190036,25172.522573979517,25276.803209448328,25383.73564083973
20,1000,3,3,1,0,0,7.852713108062744,26637.438432017385,25543.921344760856,25249.89365871539,25352.236543055027,25452.495184300977
21,1000,3,3,1,0,0,8.18148922920227,26295.04048641421,25866.406053672265,25540.509378940875,25640.63734576432,25749.87344127446
22,1000,3,3,1,0,0,7.9440131187438965,26746.74382872894,26214.967912353608,26064.67212007977,26165.63082324458,26266.380229916733
23,1000,3,3,1,0,0,8.97744083404541,26225.71656696489,25507.23925374398,25429.30322544113,25530.27975586436,25639.35743688119
24,1000,3,3,1,0,0,7.818710088729858,26396.396806342214,25387.247350694804,25113.776775862807,25203.310208145194,25308.30956365892
25,1000,3,3,1,0,0,7.780771017074585,26537.882531531333,25562.27626460292,25103.371874158238,25203.32936770253,25304.627622815744
26,1000,3,2,0,0,1,9.614061832427979,26824.243873372237,26224.879752347093,26270.064918907232,26364.447489816448,26461.314252256627
27,1000,3,3,1,0,0,7.402209758758545,26133.023568183642,25364.198854216203,24853.64814303919,24961.182067764323,25071.019339282968
28,1000,3,3,1,0,0,7.5306479930877686,26157.484400684734,25581.405875831057,25034.397720431258,25127.984423628004,25230.734919410243
29,1000,3,3,1,0,0,7.841692209243774,25542.79571992244,24974.12517734581,24823.40218777912,24927.343562435963,25027.413432753543
30,1000,3,3,1,0,0,8.219709873199463,25015.35382224247,24299.13590314048,24123.77838437296,24223.90687854195,24330.422560064293
31,1000,3,3,1,0,0,7.900795221328735,26149.574530496488,25117.598039705746,24585.143719574316,24688.713999190084,24797.652065799542
32,1000,3,3,1,0,0,7.952378273010254,26593.598293466574,26224.059349169725,25777.739305463958,25887.96478483049,25997.062825616693
33,1000,3,3,1,0,0,7.969245910644531,26332.64194220184,25512.667823771742,25430.83389061902,25533.824835422944,25637.590787914487
34,1000,3,3,1,0,0,8.142359018325806,26713.878233753025,26140.76620413755,25931.68675488368,26032.698739200845,26138.747558185263
35,1000,3,3,1,0,0,7.706598997116089,26483.069580581723,25316.304184801775,24754.74249851488,24862.028859263148,24965.793852784518
36,1000,3,3,1,0,0,8.904876947402954,25737.01785864253,25079.732806897126,24850.916092176976,24938.18360708036,25040.683954113323
37,1000,3,3,1,0,0,7.85316801071167,26228.318394600436,25575.90502149974,25287.713155045632,25379.280023832856,25477.188298857855
38,1000,3,3,1,0,0,8.297353982925415,25230.63761849475,24291.785519392386,24265.223347193376,24367.738944938636,24469.532398718613
39,1000,3,3,1,0,0,8.291481733322144,24751.712690509972,24264.58483812563,23998.937972095227,24090.27948545019,24196.548721163486
40,1000,3,3,1,0,0,7.938477039337158,26476.04493927299,25970.95198021566,25460.161130219545,25566.612779754658,25656.529511028177
41,1000,3,3,1,0,0,8.132351875305176,26333.05834677477,25336.594297303098,25228.15112082991,25327.35087550415,25420.443231840574
42,1000,3,3,1,0,0,7.750241041183472,25585.680491451116,24975.003692755443,24660.10723871058,24761.03556210528,24852.689619259043
43,1000,3,2,0,0,1,9.169043064117432,25671.361867704967,24844.067009403694,24897.45336733657,24992.659159466053,25104.00788546532
44,1000,3,3,1,0,0,8.319797039031982,26611.339481664436,26221.074916380912,26103.66896706664,26211.353618638917,26324.20346944537
45,1000,3,3,1,0,0,8.05345106124878,26746.084775354793,26338.967719122073,26100.060540485214,26206.442863967393,26316.902868337325
46,1000,3,3,1,0,0,8.208329200744629,25062.99912584848,24785.18656687757,24706.67479167265,24791.50595556866,24899.41887122985
47,1000,3,3,1,0,0,7.996500015258789,25699.770090044334,25309.073492353822,25285.789934802036,25386.148762924204,25497.703223636854
48,1000,3,3,1,0,0,7.008339881896973,26295.714010521137,25901.658893850483,25433.756200184707,25539.956484959497,25643.555890345753
49,1000,3,3,1,0,0,6.882861137390137,26317.023763352747,25738.760390579253,25486.826601776298,25596.87380899499,25698.95471224227
